przystanek,nr_przystanku,linia,kierunek,dzień,godzina przyjazdu
rondo Waszyngtona,06,9,Gocławek,2024-07-01,05:26:37
Berezyńska,02,9,Gocławek,2024-07-01,05:28:38
Park Skaryszewski,04,9,Gocławek,2024-07-01,05:29:58
pl.Hallera,04,6,Metro Młociny,2024-07-01,05:20:32
rondo Starzyńskiego,03,6,Metro Młociny,2024-07-01,05:22:43
Wybrzeże Helskie,03,6,Metro Młociny,2024-07-01,05:23:44
most Gdański,04,6,Metro Młociny,2024-07-01,05:25:00
Park Traugutta,04,6,Metro Młociny,2024-07-01,05:25:55
Dw.Gdański,06,6,Metro Młociny,2024-07-01,05:29:02
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,05:20:59
Małe Siekierki,02,148,Wiatraczna,2024-07-01,05:22:47
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,05:24:07
most Siekierkowski,04,148,Wiatraczna,2024-07-01,05:26:14
Gocław,06,148,Wiatraczna,2024-07-01,05:29:08
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,05:29:39
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,05:30:56
Dw.Wileński,01,162,EC Siekierki,2024-07-01,05:20:29
Sierakowskiego,01,162,EC Siekierki,2024-07-01,05:23:09
os.Panieńska,01,162,EC Siekierki,2024-07-01,05:23:49
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,05:25:09
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,05:26:49
Topiel,03,162,EC Siekierki,2024-07-01,05:29:49
PKP Powiśle,03,162,EC Siekierki,2024-07-01,05:30:49
Wiatraczna,22,521,Falenica,2024-07-01,05:21:37
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,05:22:47
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,05:23:47
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,05:24:46
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,05:26:07
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,05:29:07
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,05:29:47
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,05:31:07
Kijowska,03,26,Wiatraczna,2024-07-01,05:22:52
PKP Powiśle,04,162,Pl Hallera,2024-07-01,05:23:30
Topiel,01,162,Pl Hallera,2024-07-01,05:25:10
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,05:26:50
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,05:27:50
os.Panieńska,02,162,Pl Hallera,2024-07-01,05:30:10
Sierakowskiego,02,162,Pl Hallera,2024-07-01,05:31:10
Ząbkowska,06,162,Pl Hallera,2024-07-01,05:32:51
Dw.Gdański,05,6,Gocławek,2024-07-01,05:23:29
Park Traugutta,05,6,Gocławek,2024-07-01,05:26:05
most Gdański,03,6,Gocławek,2024-07-01,05:27:06
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,05:28:21
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,05:29:22
pl.Hallera,03,6,Gocławek,2024-07-01,05:31:23
Wola-Ratusz,01,190,CH Marki,2024-07-01,05:24:09
Kino Femina,01,190,CH Marki,2024-07-01,05:25:24
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,05:27:34
Stare Miasto,01,190,CH Marki,2024-07-01,05:29:24
Park Praski,02,190,CH Marki,2024-07-01,05:31:38
Dw.Wileński,04,190,CH Marki,2024-07-01,05:32:17
Rzeszotarskiej,02,190,CH Marki,2024-07-01,05:33:25
Szwedzka,02,190,CH Marki,2024-07-01,05:34:20
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,05:24:08
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,05:27:15
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,05:29:01
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,05:31:22
Krucza,06,9,P+R Al. Krakowska,2024-07-01,05:33:08
Centrum,10,9,P+R Al. Krakowska,2024-07-01,05:33:23
Pelcowizna,06,114,UKSW,2024-07-01,05:25:21
PKP Toruńska,01,114,UKSW,2024-07-01,05:26:21
Żerań FSO,03,114,UKSW,2024-07-01,05:27:51
most Grota-Roweckiego,01,114,UKSW,2024-07-01,05:29:22
Czarnieckiego,02,114,UKSW,2024-07-01,05:32:51
pl.Wilsona,06,114,UKSW,2024-07-01,05:34:22
Suzina,02,114,UKSW,2024-07-01,05:35:22
Grenadierów,02,521,Falenica,2024-07-01,05:19:28
Wiatraczna,22,521,Falenica,2024-07-01,05:26:48
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,05:26:53
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,05:28:44
Saska,01,523,Stare Bemowo,2024-07-01,05:30:04
Rozbrat,02,523,Stare Bemowo,2024-07-01,05:32:18
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,05:33:53
Marszałkowska,02,523,Stare Bemowo,2024-07-01,05:35:02
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,05:36:14
Centrum,09,9,Gocławek,2024-07-01,05:26:53
Krucza,05,9,Gocławek,2024-07-01,05:27:59
Muzeum Narodowe,05,9,Gocławek,2024-07-01,05:29:39
most Poniatowskiego,03,9,Gocławek,2024-07-01,05:33:01
rondo Waszyngtona,06,9,Gocławek,2024-07-01,05:35:22
Berezyńska,02,9,Gocławek,2024-07-01,05:36:38
Park Skaryszewski,04,9,Gocławek,2024-07-01,05:37:59
Kołowa,01,500,rondo Radosława,2024-07-01,05:28:24
Rogowska,01,500,rondo Radosława,2024-07-01,05:29:30
rondo Żaba,01,500,rondo Radosława,2024-07-01,05:30:03
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,05:32:52
Dw.Gdański,04,500,rondo Radosława,2024-07-01,05:35:44
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,05:37:19
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,05:40:04
Szwedzka,01,190,Os. Górczewska,2024-07-01,05:28:23
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,05:29:27
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,05:31:42
Park Praski,01,190,Os. Górczewska,2024-07-01,05:33:06
Stare Miasto,02,190,Os. Górczewska,2024-07-01,05:35:02
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,05:37:05
Kino Femina,02,190,Os. Górczewska,2024-07-01,05:38:57
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,05:40:07
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,05:32:48
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,05:34:00
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,05:35:02
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,05:37:32
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,05:41:24
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,05:42:10
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,05:43:06
Bora-Komorowskiego,01,148,Lotnisko Chopina,2024-07-01,05:30:18
Horbaczewskiego,01,148,Lotnisko Chopina,2024-07-01,05:31:20
Gocław,09,148,Lotnisko Chopina,2024-07-01,05:32:19
most Siekierkowski,03,148,Lotnisko Chopina,2024-07-01,05:33:14
Siekierki-Sanktuarium,01,148,Lotnisko Chopina,2024-07-01,05:35:23
Małe Siekierki,01,148,Lotnisko Chopina,2024-07-01,05:37:38
Ogrody Działkowe Czerniaków,01,148,Lotnisko Chopina,2024-07-01,05:38:12
Kijowska,04,26,Metro Młociny,2024-07-01,05:31:37
Ząbkowska,04,26,Metro Młociny,2024-07-01,05:32:13
Dw.Wileński,03,26,Metro Młociny,2024-07-01,05:35:19
Park Praski,01,26,Metro Młociny,2024-07-01,05:36:35
Stare Miasto,02,26,Metro Młociny,2024-07-01,05:38:51
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,05:40:37
Kino Femina,06,26,Metro Młociny,2024-07-01,05:42:28
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,05:44:14
Dw.Gdański,05,6,Gocławek,2024-07-01,05:32:12
Park Traugutta,05,6,Gocławek,2024-07-01,05:34:49
most Gdański,03,6,Gocławek,2024-07-01,05:35:49
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,05:37:15
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,05:38:05
pl.Hallera,03,6,Gocławek,2024-07-01,05:40:11
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,05:34:58
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,05:36:10
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,05:37:05
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,05:37:14
Wiatraczna,03,521,Szczęśliwice,2024-07-01,05:33:29
Grenadierów,01,521,Szczęśliwice,2024-07-01,05:35:02
rondo Waszyngtona,01,521,Szczęśliwice,2024-07-01,05:38:50
Muzeum Narodowe,02,521,Szczęśliwice,2024-07-01,05:42:03
Centrum,06,521,Szczęśliwice,2024-07-01,05:44:32
Dw.Centralny,02,521,Szczęśliwice,2024-07-01,05:46:32
pl.Zawiszy,04,521,Szczęśliwice,2024-07-01,05:48:42
Centrum,09,9,Gocławek,2024-07-01,05:34:29
Krucza,05,9,Gocławek,2024-07-01,05:35:20
Muzeum Narodowe,05,9,Gocławek,2024-07-01,05:36:18
most Poniatowskiego,03,9,Gocławek,2024-07-01,05:39:08
rondo Waszyngtona,06,9,Gocławek,2024-07-01,05:40:52
Berezyńska,02,9,Gocławek,2024-07-01,05:42:17
Park Skaryszewski,04,9,Gocławek,2024-07-01,05:43:16
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,05:38:23
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,05:38:33
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,05:39:23
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,05:41:10
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,05:42:50
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,05:43:55
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,05:44:55
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,05:35:52
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,05:36:53
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,05:38:28
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,05:40:14
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,05:42:51
Krucza,06,9,P+R Al. Krakowska,2024-07-01,05:43:31
Centrum,10,9,P+R Al. Krakowska,2024-07-01,05:45:07
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,05:36:41
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,05:38:16
Saska,01,523,Stare Bemowo,2024-07-01,05:39:45
Rozbrat,02,523,Stare Bemowo,2024-07-01,05:42:12
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,05:43:44
Marszałkowska,02,523,Stare Bemowo,2024-07-01,05:44:31
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,05:45:55
Szwedzka,02,190,CH Marki,2024-07-01,05:36:54
Dw.Wileński,01,162,EC Siekierki,2024-07-01,05:36:41
Sierakowskiego,01,162,EC Siekierki,2024-07-01,05:38:46
os.Panieńska,01,162,EC Siekierki,2024-07-01,05:39:41
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,05:40:41
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,05:42:22
Topiel,03,162,EC Siekierki,2024-07-01,05:44:19
PKP Powiśle,03,162,EC Siekierki,2024-07-01,05:45:16
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,05:37:17
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,05:38:57
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,05:40:07
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,05:40:57
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,05:43:47
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,05:44:27
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,05:45:57
Szwedzka,01,190,Os. Górczewska,2024-07-01,05:38:02
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,05:39:22
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,05:42:07
Park Praski,01,190,Os. Górczewska,2024-07-01,05:42:49
Stare Miasto,02,190,Os. Górczewska,2024-07-01,05:44:52
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,05:48:21
Kino Femina,02,190,Os. Górczewska,2024-07-01,05:49:41
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,05:50:41
Centrum,09,9,Gocławek,2024-07-01,05:37:46
Krucza,05,9,Gocławek,2024-07-01,05:39:06
Muzeum Narodowe,05,9,Gocławek,2024-07-01,05:39:57
most Poniatowskiego,03,9,Gocławek,2024-07-01,05:43:28
rondo Waszyngtona,06,9,Gocławek,2024-07-01,05:45:19
Berezyńska,02,9,Gocławek,2024-07-01,05:47:00
Park Skaryszewski,04,9,Gocławek,2024-07-01,05:48:16
Grenadierów,02,521,Falenica,2024-07-01,05:36:20
Wiatraczna,22,521,Falenica,2024-07-01,05:39:44
Pelcowizna,06,114,UKSW,2024-07-01,05:40:20
PKP Toruńska,01,114,UKSW,2024-07-01,05:41:10
Żerań FSO,03,114,UKSW,2024-07-01,05:42:34
most Grota-Roweckiego,01,114,UKSW,2024-07-01,05:44:29
Czarnieckiego,02,114,UKSW,2024-07-01,05:47:56
pl.Wilsona,06,114,UKSW,2024-07-01,05:50:16
Suzina,02,114,UKSW,2024-07-01,05:51:05
Wola-Ratusz,01,190,CH Marki,2024-07-01,05:40:07
Kino Femina,01,190,CH Marki,2024-07-01,05:41:10
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,05:43:30
Stare Miasto,01,190,CH Marki,2024-07-01,05:45:30
Park Praski,02,190,CH Marki,2024-07-01,05:47:41
Dw.Wileński,04,190,CH Marki,2024-07-01,05:50:12
Rzeszotarskiej,02,190,CH Marki,2024-07-01,05:51:13
Szwedzka,02,190,CH Marki,2024-07-01,05:52:06
PKP Powiśle,04,162,Pl Hallera,2024-07-01,05:43:34
Topiel,01,162,Pl Hallera,2024-07-01,05:44:32
Metro Centrum Nauki Kopernik,03,162,Pl Hallera,2024-07-01,05:46:45
most Świętokrzyski,02,162,Pl Hallera,2024-07-01,05:49:31
os.Panieńska,02,162,Pl Hallera,2024-07-01,05:50:41
Sierakowskiego,02,162,Pl Hallera,2024-07-01,05:51:15
Ząbkowska,06,162,Pl Hallera,2024-07-01,05:52:45
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,05:28:23
Kino Femina,05,26,Wiatraczna,2024-07-01,05:31:16
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,05:33:07
Dw.Wileński,07,26,Wiatraczna,2024-07-01,05:39:59
Ząbkowska,03,26,Wiatraczna,2024-07-01,05:39:59
Kijowska,03,26,Wiatraczna,2024-07-01,05:43:08
"rondo ""Radosława""",03,500,Bródno Podgrodzie,2024-07-01,05:47:19
Baseny Inflancka,01,500,Bródno Podgrodzie,2024-07-01,05:48:54
Dw.Gdański,03,500,Bródno Podgrodzie,2024-07-01,05:49:48
rondo Starzyńskiego,02,500,Bródno Podgrodzie,2024-07-01,05:52:55
rondo Żaba,02,500,Bródno Podgrodzie,2024-07-01,05:56:20
Rogowska,02,500,Bródno Podgrodzie,2024-07-01,05:56:49
Kołowa,02,500,Bródno Podgrodzie,2024-07-01,05:58:03
Kino Femina,05,26,Wiatraczna,2024-07-01,05:44:45
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,05:47:16
Stare Miasto,01,26,Wiatraczna,2024-07-01,05:50:38
Park Praski,02,26,Wiatraczna,2024-07-01,05:52:09
Dw.Wileński,07,26,Wiatraczna,2024-07-01,05:55:01
Ząbkowska,03,26,Wiatraczna,2024-07-01,05:56:31
Kijowska,03,26,Wiatraczna,2024-07-01,05:59:23
Kołowa,01,500,rondo Radosława,2024-07-01,05:42:58
Rogowska,01,500,rondo Radosława,2024-07-01,05:44:08
rondo Żaba,01,500,rondo Radosława,2024-07-01,05:44:54
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,05:47:54
Dw.Gdański,04,500,rondo Radosława,2024-07-01,05:50:52
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,05:52:53
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,05:59:38
Sierakowskiego,02,162,Pl Hallera,2024-07-01,05:45:54
Ząbkowska,06,162,Pl Hallera,2024-07-01,05:45:39
Szwedzka,01,190,Os. Górczewska,2024-07-01,05:45:53
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,05:47:05
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,05:49:50
Park Praski,01,190,Os. Górczewska,2024-07-01,05:50:35
Stare Miasto,02,190,Os. Górczewska,2024-07-01,05:52:26
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,05:54:25
Kino Femina,02,190,Os. Górczewska,2024-07-01,05:56:20
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,05:57:50
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,05:46:15
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,05:47:38
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,05:49:09
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,05:51:30
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,05:53:16
Krucza,06,9,P+R Al. Krakowska,2024-07-01,05:54:16
Centrum,10,9,P+R Al. Krakowska,2024-07-01,05:56:08
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,05:46:43
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,05:48:07
Saska,01,523,Stare Bemowo,2024-07-01,05:49:31
Rozbrat,02,523,Stare Bemowo,2024-07-01,05:52:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,05:53:20
Marszałkowska,02,523,Stare Bemowo,2024-07-01,05:54:06
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,05:55:40
Wola-Ratusz,01,190,CH Marki,2024-07-01,05:46:57
Kino Femina,01,190,CH Marki,2024-07-01,05:48:13
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,05:50:41
Stare Miasto,01,190,CH Marki,2024-07-01,05:52:28
Park Praski,02,190,CH Marki,2024-07-01,05:54:18
Dw.Wileński,04,190,CH Marki,2024-07-01,05:56:02
Rzeszotarskiej,02,190,CH Marki,2024-07-01,05:57:23
Szwedzka,02,190,CH Marki,2024-07-01,05:58:03
Centrum,09,9,Gocławek,2024-07-01,05:46:50
Krucza,05,9,Gocławek,2024-07-01,05:48:06
Muzeum Narodowe,05,9,Gocławek,2024-07-01,05:49:01
most Poniatowskiego,03,9,Gocławek,2024-07-01,05:52:08
rondo Waszyngtona,06,9,Gocławek,2024-07-01,05:53:59
Berezyńska,02,9,Gocławek,2024-07-01,05:55:25
Park Skaryszewski,04,9,Gocławek,2024-07-01,05:56:31
Wiatraczna,22,521,Falenica,2024-07-01,05:47:55
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,05:48:44
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,05:50:23
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,05:51:36
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,05:53:08
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,05:55:30
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,05:56:24
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,05:57:53
Kijowska,04,26,Metro Młociny,2024-07-01,05:51:22
Ząbkowska,04,26,Metro Młociny,2024-07-01,05:52:22
Dw.Wileński,03,26,Metro Młociny,2024-07-01,05:55:24
Park Praski,01,26,Metro Młociny,2024-07-01,05:56:09
Stare Miasto,02,26,Metro Młociny,2024-07-01,05:58:46
Metro Ratusz-Arsenał,10,26,Metro Młociny,2024-07-01,06:00:17
Kino Femina,06,26,Metro Młociny,2024-07-01,06:01:57
Wola-Ratusz,04,26,Metro Młociny,2024-07-01,06:03:23
Ogrody Działkowe Czerniaków,02,148,Wiatraczna,2024-07-01,05:51:02
Małe Siekierki,02,148,Wiatraczna,2024-07-01,05:52:35
Siekierki-Sanktuarium,02,148,Wiatraczna,2024-07-01,05:53:54
most Siekierkowski,04,148,Wiatraczna,2024-07-01,05:55:42
Gocław,06,148,Wiatraczna,2024-07-01,05:58:34
Horbaczewskiego,02,148,Wiatraczna,2024-07-01,05:59:06
Bora-Komorowskiego,04,148,Wiatraczna,2024-07-01,06:00:16
Szwedzka,02,190,CH Marki,2024-07-01,05:51:13
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,05:50:44
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,05:51:30
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,05:53:16
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,05:56:12
Krucza,06,9,P+R Al. Krakowska,2024-07-01,05:56:42
Centrum,10,9,P+R Al. Krakowska,2024-07-01,05:58:29
Dw.Wileński,01,162,EC Siekierki,2024-07-01,05:50:52
Sierakowskiego,01,162,EC Siekierki,2024-07-01,05:53:12
os.Panieńska,01,162,EC Siekierki,2024-07-01,05:54:12
most Świętokrzyski,03,162,EC Siekierki,2024-07-01,05:55:32
Metro Centrum Nauki Kopernik,04,162,EC Siekierki,2024-07-01,05:57:52
Topiel,03,162,EC Siekierki,2024-07-01,05:59:32
PKP Powiśle,03,162,EC Siekierki,2024-07-01,06:01:12
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,05:52:29
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,05:54:06
Saska,01,523,Stare Bemowo,2024-07-01,05:55:30
Rozbrat,02,523,Stare Bemowo,2024-07-01,05:58:01
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,05:59:26
Marszałkowska,02,523,Stare Bemowo,2024-07-01,06:01:16
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,06:02:47
Pelcowizna,06,114,UKSW,2024-07-01,05:55:05
PKP Toruńska,01,114,UKSW,2024-07-01,05:55:51
Żerań FSO,03,114,UKSW,2024-07-01,05:56:37
most Grota-Roweckiego,01,114,UKSW,2024-07-01,05:58:49
Czarnieckiego,02,114,UKSW,2024-07-01,06:01:03
pl.Wilsona,06,114,UKSW,2024-07-01,06:05:24
Suzina,02,114,UKSW,2024-07-01,06:05:48
Metro Politechnika,01,523,PKP Olszynka Grochowska,2024-07-01,05:54:45
Marszałkowska,01,523,PKP Olszynka Grochowska,2024-07-01,05:56:04
pl.Na Rozdrożu,55,523,PKP Olszynka Grochowska,2024-07-01,05:56:53
Rozbrat,01,523,PKP Olszynka Grochowska,2024-07-01,05:58:23
Saska,02,523,PKP Olszynka Grochowska,2024-07-01,06:01:05
Międzynarodowa,02,523,PKP Olszynka Grochowska,2024-07-01,06:01:56
Przyczółek Grochowski,02,523,PKP Olszynka Grochowska,2024-07-01,06:03:14
pl.Wilsona,05,114,Bródno Podgrodzie,2024-07-01,05:57:17
Czarnieckiego,01,114,Bródno Podgrodzie,2024-07-01,05:57:48
Centrum Olimpijskie,02,114,Bródno Podgrodzie,2024-07-01,05:58:48
most Grota-Roweckiego,02,114,Bródno Podgrodzie,2024-07-01,06:00:18
Żerań FSO,04,114,Bródno Podgrodzie,2024-07-01,06:02:18
PKP Toruńska,02,114,Bródno Podgrodzie,2024-07-01,06:03:18
Bazyliańska,01,114,Bródno Podgrodzie,2024-07-01,06:04:49
Wiatraczna,22,521,Falenica,2024-07-01,05:55:31
Wola-Ratusz,01,190,CH Marki,2024-07-01,05:55:48
Kino Femina,01,190,CH Marki,2024-07-01,05:57:28
Metro Ratusz-Arsenał,09,190,CH Marki,2024-07-01,05:59:39
Stare Miasto,01,190,CH Marki,2024-07-01,06:01:05
Park Praski,02,190,CH Marki,2024-07-01,06:03:25
Dw.Wileński,04,190,CH Marki,2024-07-01,06:06:10
Rzeszotarskiej,02,190,CH Marki,2024-07-01,06:07:22
Szwedzka,02,190,CH Marki,2024-07-01,06:08:01
Park Skaryszewski,03,9,P+R Al. Krakowska,2024-07-01,05:56:44
Berezyńska,01,9,P+R Al. Krakowska,2024-07-01,05:58:14
rondo Waszyngtona,05,9,P+R Al. Krakowska,2024-07-01,05:59:50
most Poniatowskiego,04,9,P+R Al. Krakowska,2024-07-01,06:01:46
Muzeum Narodowe,06,9,P+R Al. Krakowska,2024-07-01,06:04:38
Krucza,06,9,P+R Al. Krakowska,2024-07-01,06:06:13
Centrum,10,9,P+R Al. Krakowska,2024-07-01,06:07:14
Kołowa,01,500,rondo Radosława,2024-07-01,05:58:02
Rogowska,01,500,rondo Radosława,2024-07-01,05:59:00
rondo Żaba,01,500,rondo Radosława,2024-07-01,05:59:35
rondo Starzyńskiego,01,500,rondo Radosława,2024-07-01,06:02:15
Dw.Gdański,04,500,rondo Radosława,2024-07-01,06:05:19
Baseny Inflancka,02,500,rondo Radosława,2024-07-01,06:06:16
"rondo ""Radosława""",04,500,rondo Radosława,2024-07-01,06:09:10
Szwedzka,01,190,Os. Górczewska,2024-07-01,05:58:15
Rzeszotarskiej,01,190,Os. Górczewska,2024-07-01,05:59:11
Dw.Wileński,03,190,Os. Górczewska,2024-07-01,06:01:55
Park Praski,01,190,Os. Górczewska,2024-07-01,06:02:54
Stare Miasto,02,190,Os. Górczewska,2024-07-01,06:05:11
Metro Ratusz-Arsenał,10,190,Os. Górczewska,2024-07-01,06:07:24
Kino Femina,02,190,Os. Górczewska,2024-07-01,06:09:10
Wola-Ratusz,02,190,Os. Górczewska,2024-07-01,06:09:55
Centrum,09,9,Gocławek,2024-07-01,05:57:58
Krucza,05,9,Gocławek,2024-07-01,05:58:58
Muzeum Narodowe,05,9,Gocławek,2024-07-01,05:59:54
most Poniatowskiego,03,9,Gocławek,2024-07-01,06:02:50
rondo Waszyngtona,06,9,Gocławek,2024-07-01,06:05:07
Berezyńska,02,9,Gocławek,2024-07-01,06:07:13
Park Skaryszewski,04,9,Gocławek,2024-07-01,06:08:23
Przyczółek Grochowski,01,523,Stare Bemowo,2024-07-01,05:59:39
Międzynarodowa,01,523,Stare Bemowo,2024-07-01,06:01:05
Saska,01,523,Stare Bemowo,2024-07-01,06:02:06
Rozbrat,02,523,Stare Bemowo,2024-07-01,06:04:47
pl.Na Rozdrożu,06,523,Stare Bemowo,2024-07-01,06:06:34
Marszałkowska,02,523,Stare Bemowo,2024-07-01,06:07:26
Metro Politechnika,02,523,Stare Bemowo,2024-07-01,06:09:35
Dw.Gdański,05,6,Gocławek,2024-07-01,05:52:58
Park Traugutta,05,6,Gocławek,2024-07-01,05:55:34
most Gdański,03,6,Gocławek,2024-07-01,05:56:45
Wybrzeże Helskie,04,6,Gocławek,2024-07-01,05:57:45
rondo Starzyńskiego,04,6,Gocławek,2024-07-01,05:58:46
pl.Hallera,03,6,Gocławek,2024-07-01,06:00:58
Wola-Ratusz,03,26,Wiatraczna,2024-07-01,06:00:31
Kino Femina,05,26,Wiatraczna,2024-07-01,06:02:02
Metro Ratusz-Arsenał,09,26,Wiatraczna,2024-07-01,06:04:13
